date,avg_temp_max_celsius,avg_temp_min_celsius,avg_temp_mean_celsius,avg_temp_range_celsius,total_precipitation_mm,avg_precipitation_mm,max_wind_speed_kmh,avg_wind_speed_kmh,rainy_city_count,hot_city_count,cold_city_count,day_of_week,is_weekend,month,season,temp_extreme_flag,temp_deviation_from_18,comfort_gap_celsius,wet_day_flag,ontario_demand_avg_mw,ontario_demand_peak_mw,ontario_demand_min_mw,ontario_demand_std_mw,market_demand_avg_mw,ontario_peak_hour,demand_range_mw,high_demand_day,demand_change_mw,demand_direction
2025-04-01,2.1333333333333333,-3.8333333333333335,-0.8500000000000001,5.966666666666666,0.0,0.0,19.2,18.0,0,0,3,Tuesday,0,4,Spring,1,18.85,-18.85,0,15656.708333333334,17846,14012,1083.4229363724824,17389.875,20,3834,0,,Flat
2025-04-02,2.733333333333333,-2.733333333333334,0.0,5.466666666666668,30.2,10.066666666666666,34.1,32.800000000000004,3,0,3,Wednesday,0,4,Spring,1,18.0,-18.0,1,16920.708333333332,19492,14014,1740.6859836973983,18721.666666666668,17,5478,0,1646.0,Up
2025-04-03,18.366666666666664,2.966666666666667,10.666666666666666,15.399999999999999,36.2,12.066666666666668,32.0,30.233333333333334,3,0,0,Thursday,0,4,Spring,0,7.333333333333334,-7.333333333333334,1,15444.541666666666,16951,14195,921.8945511314172,17803.125,20,2756,0,-2541.0,Down
2025-04-04,9.566666666666668,-0.4333333333333333,4.566666666666667,10.0,0.0,0.0,19.9,14.899999999999999,0,0,2,Friday,0,4,Spring,1,13.433333333333334,-13.433333333333334,0,15011.25,16611,13626,967.9883780294056,16945.791666666668,20,2985,0,-340.0,Down
2025-04-05,10.700000000000001,3.3333333333333335,7.016666666666667,7.366666666666667,19.7,6.566666666666666,24.6,23.46666666666667,3,0,0,Saturday,1,4,Spring,0,10.983333333333334,-10.983333333333334,1,15080.083333333334,16775,12739,1441.3619741687753,17071.291666666668,11,4036,0,164.0,Up
2025-04-06,4.7,-0.46666666666666673,2.1166666666666667,5.166666666666667,0.0,0.0,26.1,23.066666666666666,0,0,2,Sunday,1,4,Spring,1,15.883333333333333,-15.883333333333333,0,14526.583333333334,16931,12881,1184.7437777176028,16777.916666666668,20,4050,0,156.0,Up
2025-04-07,6.2,-3.3666666666666667,1.4166666666666667,9.566666666666666,2.6,0.8666666666666667,40.9,34.63333333333333,3,0,3,Monday,0,4,Spring,1,16.583333333333332,-16.583333333333332,1,15603.5,17634,13626,1148.73843846195,18384.666666666668,20,4008,0,703.0,Up
2025-04-08,-3.0666666666666664,-7.1000000000000005,-5.083333333333333,4.033333333333334,3.1,1.0333333333333334,39.7,36.46666666666667,2,0,3,Tuesday,0,4,Spring,1,23.083333333333332,-23.083333333333332,1,16408.125,18478,14095,1318.6465496205135,18664.875,20,4383,0,844.0,Up
2025-04-09,3.5666666666666664,-6.066666666666666,-1.2500000000000002,9.633333333333333,0.0,0.0,17.0,15.799999999999999,0,0,3,Wednesday,0,4,Spring,1,19.25,-19.25,0,16212.958333333334,17827,14843,917.9031624194952,17745.0,7,2984,0,-651.0,Down
2025-04-10,3.6666666666666665,-2.3333333333333335,0.6666666666666666,6.0,7.4,2.466666666666667,23.8,19.733333333333334,3,0,3,Thursday,0,4,Spring,1,17.333333333333332,-17.333333333333332,1,16425.25,18157,14221,1236.5603503266632,18103.83333333333,20,3936,0,330.0,Up
2025-04-11,5.0,0.6333333333333334,2.8166666666666664,4.366666666666666,3.1,1.0333333333333334,17.3,15.133333333333335,3,0,1,Friday,0,4,Spring,0,15.183333333333334,-15.183333333333334,1,16223.5,17622,14367,1082.6967137259833,17917.041666666668,8,3255,0,-535.0,Down
2025-04-12,9.666666666666666,-0.06666666666666665,4.8,9.733333333333333,0.6,0.19999999999999998,13.4,11.466666666666667,1,0,1,Saturday,1,4,Spring,1,13.2,-13.2,1,14850.125,16031,13698,773.2290460198035,17018.291666666668,9,2333,0,-1591.0,Down
2025-04-13,13.466666666666667,0.19999999999999996,6.833333333333333,13.266666666666666,0.0,0.0,13.2,12.6,0,0,1,Sunday,1,4,Spring,0,11.166666666666668,-11.166666666666668,0,14013.875,16034,13193,828.7022495916494,16405.25,20,2841,0,3.0,Up
2025-04-14,14.766666666666666,3.766666666666667,9.266666666666666,11.0,0.9,0.3,23.5,18.933333333333334,2,0,0,Monday,0,4,Spring,0,8.733333333333334,-8.733333333333334,1,14794.958333333334,16376,12642,1153.8868333919763,18028.541666666668,20,3734,0,342.0,Up
2025-04-15,9.0,1.4666666666666668,5.233333333333333,7.533333333333332,5.6,1.8666666666666665,31.0,29.733333333333334,3,0,0,Tuesday,0,4,Spring,0,12.766666666666666,-12.766666666666666,1,15260.208333333334,17432,12736,1427.4554429706966,18392.70833333333,20,4696,0,1056.0,Up
2025-04-16,4.433333333333334,-0.1333333333333334,2.15,4.566666666666666,1.1,0.3666666666666667,35.7,32.53333333333334,1,0,1,Wednesday,0,4,Spring,1,15.85,-15.85,1,15903.625,17651,13810,1204.1773238082149,18793.08333333333,20,3841,0,219.0,Up
2025-04-17,10.433333333333334,-1.1333333333333333,4.65,11.566666666666668,0.0,0.0,15.6,14.233333333333334,0,0,3,Thursday,0,4,Spring,1,13.35,-13.35,0,15078.041666666666,17008,13661,899.9557708536313,17523.333333333332,7,3347,0,-643.0,Down
2025-04-18,17.900000000000002,3.0666666666666664,10.483333333333333,14.833333333333334,14.9,4.966666666666667,20.8,19.599999999999998,3,0,0,Friday,0,4,Spring,0,7.5166666666666675,-7.5166666666666675,1,13972.958333333334,15372,12579,859.9872839892392,17398.0,12,2793,0,-1636.0,Down
2025-04-19,19.400000000000002,5.266666666666667,12.333333333333334,14.133333333333333,37.5,12.5,27.5,24.2,3,0,0,Saturday,1,4,Spring,0,5.666666666666666,-5.666666666666666,1,13720.083333333334,14845,11758,1154.663019415534,17163.041666666668,11,3087,0,-527.0,Down
2025-04-20,9.966666666666667,0.4666666666666666,5.216666666666667,9.5,0.0,0.0,22.7,20.133333333333333,0,0,1,Sunday,1,4,Spring,0,12.783333333333333,-12.783333333333333,0,13269.291666666666,14842,12228,717.3661656223479,16333.791666666666,20,2614,0,-3.0,Down
2025-04-21,14.5,4.2,9.35,10.299999999999999,12.600000000000001,4.2,25.9,25.366666666666664,3,0,0,Monday,0,4,Spring,0,8.65,-8.65,1,14784.916666666666,16250,12230,1463.343251262154,18407.791666666668,20,4020,0,1408.0,Up
2025-04-22,11.766666666666666,4.766666666666667,8.266666666666666,7.0,0.0,0.0,29.0,26.433333333333334,0,0,0,Tuesday,0,4,Spring,0,9.733333333333334,-9.733333333333334,0,14631.333333333334,16409,12576,1142.5365626978646,17688.208333333332,20,3833,0,159.0,Up
2025-04-23,14.200000000000001,1.7333333333333334,7.966666666666668,12.466666666666667,0.0,0.0,11.2,10.033333333333333,0,0,0,Wednesday,0,4,Spring,0,10.033333333333331,-10.033333333333331,0,14574.958333333334,16385,12831,1047.9252578378362,17447.208333333332,20,3554,0,-24.0,Down
2025-04-24,20.7,6.3,13.5,14.4,4.2,1.4000000000000001,14.3,13.1,2,0,0,Thursday,0,4,Spring,0,4.5,-4.5,1,14744.416666666666,16312,12468,1206.1207638961575,17849.25,20,3844,0,-73.0,Down
2025-04-25,15.4,9.299999999999999,12.35,6.099999999999999,0.1,0.03333333333333333,18.2,17.166666666666668,1,0,0,Friday,0,4,Spring,0,5.65,-5.65,1,14579.208333333334,16237,12451,1179.8580599659722,18106.375,20,3786,0,-75.0,Down
2025-04-26,11.866666666666665,4.6000000000000005,8.233333333333333,7.266666666666666,11.5,3.8333333333333335,35.1,33.53333333333333,3,0,0,Saturday,1,4,Spring,0,9.766666666666667,-9.766666666666667,1,14099.333333333334,15742,12024,1260.088011648969,18027.45833333333,20,3718,0,-495.0,Down
2025-04-27,14.966666666666667,4.1000000000000005,9.533333333333333,10.866666666666667,0.1,0.03333333333333333,28.6,24.2,1,0,0,Sunday,1,4,Spring,0,8.466666666666667,-8.466666666666667,1,13372.458333333334,15295,12347,887.1214798028144,16292.333333333334,20,2948,0,-447.0,Down
2025-04-28,17.833333333333332,3.6999999999999997,10.766666666666666,14.133333333333333,0.0,0.0,19.8,15.366666666666667,0,0,0,Monday,0,4,Spring,0,7.233333333333334,-7.233333333333334,0,14286.75,15860,12540,1077.320316905511,17160.0,20,3320,0,565.0,Up
2025-04-29,24.3,5.666666666666667,14.983333333333334,18.633333333333333,5.0,1.6666666666666667,37.3,33.43333333333333,3,1,0,Tuesday,0,4,Spring,0,3.0166666666666657,-3.0166666666666657,1,14434.708333333334,16481,11772,1519.397262623132,17381.791666666668,17,4709,0,621.0,Up
2025-04-30,9.9,0.4000000000000001,5.1499999999999995,9.5,0.0,0.0,35.9,29.833333333333332,0,0,1,Wednesday,0,4,Spring,0,12.850000000000001,-12.850000000000001,0,14571.583333333334,16264,12550,1170.0824912081562,17076.458333333332,20,3714,0,-217.0,Down
2025-05-01,10.166666666666666,3.766666666666667,6.966666666666666,6.3999999999999995,24.7,8.233333333333333,23.3,21.366666666666664,3,0,0,Thursday,0,5,Spring,0,11.033333333333335,-11.033333333333335,1,14857.608695652174,16291,12249,1330.652121027008,16079.173913043478,16,4042,0,27.0,Up
2025-05-02,17.3,6.566666666666666,11.933333333333332,10.733333333333334,3.9000000000000004,1.3,24.2,23.099999999999998,2,0,0,Friday,0,5,Spring,0,6.066666666666668,-6.066666666666668,1,14518.833333333334,15670,12522,1092.3726337722364,16429.375,21,3148,0,-621.0,Down
2025-05-03,11.633333333333333,5.466666666666666,8.549999999999999,6.166666666666667,2.0,0.6666666666666666,16.7,14.933333333333332,2,0,0,Saturday,1,5,Spring,0,9.450000000000001,-9.450000000000001,1,13836.041666666666,15138,12156,1001.3848445448232,16161.166666666666,20,2982,0,-532.0,Down
2025-05-04,16.066666666666666,5.133333333333334,10.6,10.933333333333332,1.5,0.5,16.3,16.0,1,0,0,Sunday,1,5,Spring,0,7.4,-7.4,1,13347.458333333334,15502,11782,1164.5597406285146,16872.5,20,3720,0,364.0,Up
2025-05-05,17.266666666666666,9.799999999999999,13.533333333333331,7.466666666666666,38.5,12.833333333333334,24.3,23.233333333333334,3,0,0,Monday,0,5,Spring,0,4.466666666666669,-4.466666666666669,1,14501.0,16084,12003,1384.2108095291671,17139.208333333332,20,4081,0,582.0,Up
2025-05-06,18.400000000000002,10.1,14.25,8.299999999999999,8.7,2.9,23.8,21.7,3,0,0,Tuesday,0,5,Spring,0,3.75,-3.75,1,14672.708333333334,16262,12402,1236.5218568776822,17488.958333333332,20,3860,0,178.0,Up
