date,city,latitude,longitude,timezone,temp_max_celsius,temp_min_celsius,precipitation_mm,wind_speed_max_kmh,source_file,temp_range_celsius
2025-08-03,barrie,44.393673,-79.66312,America/Toronto,26.1,15.9,0.0,19.1,barrie_weather_2026-04-12T17-07-49.json,10.200000000000001
2025-08-03,oshawa,43.90158,-79.09091,America/Toronto,28.2,15.6,0.0,10.4,oshawa_weather_2026-04-12T17-07-49.json,12.6
2025-08-03,toronto,43.690685,-79.41174,America/Toronto,28.1,17.7,0.0,14.8,toronto_weather_2026-04-12T17-07-49.json,10.400000000000002
2025-08-04,barrie,44.393673,-79.66312,America/Toronto,26.5,16.7,0.0,13.5,barrie_weather_2026-04-12T17-07-49.json,9.8
2025-08-04,oshawa,43.90158,-79.09091,America/Toronto,27.8,16.8,0.0,14.2,oshawa_weather_2026-04-12T17-07-49.json,11.0
2025-08-04,toronto,43.690685,-79.41174,America/Toronto,27.5,18.9,0.0,14.7,toronto_weather_2026-04-12T17-07-49.json,8.600000000000001
2025-08-05,barrie,44.393673,-79.66312,America/Toronto,27.5,18.2,0.0,12.5,barrie_weather_2026-04-12T17-07-49.json,9.3
2025-08-05,oshawa,43.90158,-79.09091,America/Toronto,26.6,18.8,0.0,16.8,oshawa_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-08-05,toronto,43.690685,-79.41174,America/Toronto,26.0,21.4,0.0,15.8,toronto_weather_2026-04-12T17-07-49.json,4.600000000000001
2025-08-06,barrie,44.393673,-79.66312,America/Toronto,28.8,18.6,0.3,13.9,barrie_weather_2026-04-12T17-07-49.json,10.2
2025-08-06,oshawa,43.90158,-79.09091,America/Toronto,26.3,18.4,0.0,14.3,oshawa_weather_2026-04-12T17-07-49.json,7.900000000000002
2025-08-06,toronto,43.690685,-79.41174,America/Toronto,26.2,20.6,0.0,16.3,toronto_weather_2026-04-12T17-07-49.json,5.599999999999998
2025-08-07,barrie,44.393673,-79.66312,America/Toronto,28.9,19.0,0.0,17.5,barrie_weather_2026-04-12T17-07-49.json,9.899999999999999
2025-08-07,oshawa,43.90158,-79.09091,America/Toronto,27.2,18.8,0.0,13.2,oshawa_weather_2026-04-12T17-07-49.json,8.399999999999999
2025-08-07,toronto,43.690685,-79.41174,America/Toronto,27.8,21.0,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,6.800000000000001
2025-08-08,barrie,44.393673,-79.66312,America/Toronto,30.8,18.9,3.3,14.8,barrie_weather_2026-04-12T17-07-49.json,11.900000000000002
2025-08-08,oshawa,43.90158,-79.09091,America/Toronto,28.0,19.1,0.0,15.2,oshawa_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-08-08,toronto,43.690685,-79.41174,America/Toronto,28.6,21.8,0.0,15.7,toronto_weather_2026-04-12T17-07-49.json,6.800000000000001
2025-08-09,barrie,44.393673,-79.66312,America/Toronto,30.0,19.5,0.0,13.5,barrie_weather_2026-04-12T17-07-49.json,10.5
2025-08-09,oshawa,43.90158,-79.09091,America/Toronto,29.5,19.5,0.0,16.4,oshawa_weather_2026-04-12T17-07-49.json,10.0
2025-08-09,toronto,43.690685,-79.41174,America/Toronto,29.5,21.8,0.0,16.1,toronto_weather_2026-04-12T17-07-49.json,7.699999999999999
2025-08-10,barrie,44.393673,-79.66312,America/Toronto,32.8,21.2,0.0,17.0,barrie_weather_2026-04-12T17-07-49.json,11.599999999999998
2025-08-10,oshawa,43.90158,-79.09091,America/Toronto,30.7,21.3,0.0,15.3,oshawa_weather_2026-04-12T17-07-49.json,9.399999999999999
2025-08-10,toronto,43.690685,-79.41174,America/Toronto,30.8,22.9,0.0,17.0,toronto_weather_2026-04-12T17-07-49.json,7.900000000000002
2025-08-11,barrie,44.393673,-79.66312,America/Toronto,32.2,21.2,0.1,19.3,barrie_weather_2026-04-12T17-07-49.json,11.000000000000004
2025-08-11,oshawa,43.90158,-79.09091,America/Toronto,30.1,20.6,0.0,14.8,oshawa_weather_2026-04-12T17-07-49.json,9.5
2025-08-11,toronto,43.690685,-79.41174,America/Toronto,31.5,22.2,0.0,16.5,toronto_weather_2026-04-12T17-07-49.json,9.3
2025-08-12,barrie,44.393673,-79.66312,America/Toronto,32.8,21.1,14.2,18.6,barrie_weather_2026-04-12T17-07-49.json,11.699999999999996
2025-08-12,oshawa,43.90158,-79.09091,America/Toronto,29.5,20.5,9.8,12.5,oshawa_weather_2026-04-12T17-07-49.json,9.0
2025-08-12,toronto,43.690685,-79.41174,America/Toronto,29.5,22.5,3.4,20.5,toronto_weather_2026-04-12T17-07-49.json,7.0
2025-08-13,barrie,44.393673,-79.66312,America/Toronto,25.2,18.6,8.7,18.1,barrie_weather_2026-04-12T17-07-49.json,6.599999999999998
2025-08-13,oshawa,43.90158,-79.09091,America/Toronto,27.6,20.5,8.0,17.6,oshawa_weather_2026-04-12T17-07-49.json,7.100000000000001
2025-08-13,toronto,43.690685,-79.41174,America/Toronto,27.5,21.4,0.7,13.8,toronto_weather_2026-04-12T17-07-49.json,6.100000000000001
2025-08-14,barrie,44.393673,-79.66312,America/Toronto,25.7,17.1,0.2,10.7,barrie_weather_2026-04-12T17-07-49.json,8.599999999999998
2025-08-14,oshawa,43.90158,-79.09091,America/Toronto,27.0,18.0,0.1,17.1,oshawa_weather_2026-04-12T17-07-49.json,9.0
2025-08-14,toronto,43.690685,-79.41174,America/Toronto,25.7,18.9,0.0,14.0,toronto_weather_2026-04-12T17-07-49.json,6.800000000000001
2025-08-15,barrie,44.393673,-79.66312,America/Toronto,28.1,18.2,0.2,15.2,barrie_weather_2026-04-12T17-07-49.json,9.900000000000002
2025-08-15,oshawa,43.90158,-79.09091,America/Toronto,27.4,17.6,0.0,13.2,oshawa_weather_2026-04-12T17-07-49.json,9.799999999999997
2025-08-15,toronto,43.690685,-79.41174,America/Toronto,26.7,20.2,0.0,12.5,toronto_weather_2026-04-12T17-07-49.json,6.5
2025-08-16,barrie,44.393673,-79.66312,America/Toronto,30.9,18.5,0.0,13.0,barrie_weather_2026-04-12T17-07-49.json,12.399999999999999
2025-08-16,oshawa,43.90158,-79.09091,America/Toronto,28.2,17.2,0.0,12.5,oshawa_weather_2026-04-12T17-07-49.json,11.0
2025-08-16,toronto,43.690685,-79.41174,America/Toronto,28.8,18.9,0.0,12.5,toronto_weather_2026-04-12T17-07-49.json,9.900000000000002
2025-08-17,barrie,44.393673,-79.66312,America/Toronto,23.4,16.3,2.8,19.5,barrie_weather_2026-04-12T17-07-49.json,7.099999999999998
2025-08-17,oshawa,43.90158,-79.09091,America/Toronto,25.4,17.6,9.2,23.7,oshawa_weather_2026-04-12T17-07-49.json,7.799999999999997
2025-08-17,toronto,43.690685,-79.41174,America/Toronto,25.5,19.8,6.5,17.6,toronto_weather_2026-04-12T17-07-49.json,5.699999999999999
2025-08-18,barrie,44.393673,-79.66312,America/Toronto,20.3,13.1,0.0,17.2,barrie_weather_2026-04-12T17-07-49.json,7.200000000000001
2025-08-18,oshawa,43.90158,-79.09091,America/Toronto,19.7,12.2,0.0,16.9,oshawa_weather_2026-04-12T17-07-49.json,7.5
2025-08-18,toronto,43.690685,-79.41174,America/Toronto,20.0,14.2,0.0,15.6,toronto_weather_2026-04-12T17-07-49.json,5.800000000000001
2025-08-19,barrie,44.393673,-79.66312,America/Toronto,18.4,15.6,9.0,20.2,barrie_weather_2026-04-12T17-07-49.json,2.799999999999999
2025-08-19,oshawa,43.90158,-79.09091,America/Toronto,19.9,15.2,18.1,18.7,oshawa_weather_2026-04-12T17-07-49.json,4.699999999999999
2025-08-19,toronto,43.690685,-79.41174,America/Toronto,20.7,18.4,39.0,24.5,toronto_weather_2026-04-12T17-07-49.json,2.3000000000000007
2025-08-20,barrie,44.393673,-79.66312,America/Toronto,21.9,15.9,2.6,18.2,barrie_weather_2026-04-12T17-07-49.json,5.999999999999998
2025-08-20,oshawa,43.90158,-79.09091,America/Toronto,21.2,15.6,3.7,21.5,oshawa_weather_2026-04-12T17-07-49.json,5.6
2025-08-20,toronto,43.690685,-79.41174,America/Toronto,21.5,18.0,7.5,23.3,toronto_weather_2026-04-12T17-07-49.json,3.5
2025-08-21,barrie,44.393673,-79.66312,America/Toronto,24.2,15.4,0.0,15.0,barrie_weather_2026-04-12T17-07-49.json,8.799999999999999
2025-08-21,oshawa,43.90158,-79.09091,America/Toronto,22.5,14.4,0.0,11.6,oshawa_weather_2026-04-12T17-07-49.json,8.1
2025-08-21,toronto,43.690685,-79.41174,America/Toronto,21.5,15.8,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,5.699999999999999
2025-08-22,barrie,44.393673,-79.66312,America/Toronto,28.0,14.1,0.0,12.0,barrie_weather_2026-04-12T17-07-49.json,13.9
2025-08-22,oshawa,43.90158,-79.09091,America/Toronto,24.6,14.7,0.0,14.5,oshawa_weather_2026-04-12T17-07-49.json,9.900000000000002
2025-08-22,toronto,43.690685,-79.41174,America/Toronto,24.9,16.0,0.0,11.5,toronto_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-08-23,barrie,44.393673,-79.66312,America/Toronto,25.4,17.1,11.7,22.7,barrie_weather_2026-04-12T17-07-49.json,8.299999999999997
2025-08-23,oshawa,43.90158,-79.09091,America/Toronto,23.7,16.3,1.2,12.7,oshawa_weather_2026-04-12T17-07-49.json,7.399999999999999
2025-08-23,toronto,43.690685,-79.41174,America/Toronto,25.2,18.1,0.7,14.9,toronto_weather_2026-04-12T17-07-49.json,7.099999999999998
2025-08-24,barrie,44.393673,-79.66312,America/Toronto,22.1,14.2,0.9,13.8,barrie_weather_2026-04-12T17-07-49.json,7.900000000000002
2025-08-24,oshawa,43.90158,-79.09091,America/Toronto,23.0,15.5,0.6,13.4,oshawa_weather_2026-04-12T17-07-49.json,7.5
2025-08-24,toronto,43.690685,-79.41174,America/Toronto,23.4,16.9,0.7,15.9,toronto_weather_2026-04-12T17-07-49.json,6.5
2025-08-25,barrie,44.393673,-79.66312,America/Toronto,17.6,12.7,0.8,27.3,barrie_weather_2026-04-12T17-07-49.json,4.900000000000002
2025-08-25,oshawa,43.90158,-79.09091,America/Toronto,20.4,13.3,0.5,22.3,oshawa_weather_2026-04-12T17-07-49.json,7.099999999999998
2025-08-25,toronto,43.690685,-79.41174,America/Toronto,21.1,14.6,0.0,21.3,toronto_weather_2026-04-12T17-07-49.json,6.500000000000002
2025-08-26,barrie,44.393673,-79.66312,America/Toronto,15.8,12.0,1.7,24.6,barrie_weather_2026-04-12T17-07-49.json,3.8000000000000007
2025-08-26,oshawa,43.90158,-79.09091,America/Toronto,19.0,11.3,1.4,19.7,oshawa_weather_2026-04-12T17-07-49.json,7.699999999999999
2025-08-26,toronto,43.690685,-79.41174,America/Toronto,19.7,12.6,4.5,18.8,toronto_weather_2026-04-12T17-07-49.json,7.1
2025-08-27,barrie,44.393673,-79.66312,America/Toronto,19.6,11.1,0.0,17.2,barrie_weather_2026-04-12T17-07-49.json,8.500000000000002
2025-08-27,oshawa,43.90158,-79.09091,America/Toronto,21.5,10.9,0.0,19.8,oshawa_weather_2026-04-12T17-07-49.json,10.6
2025-08-27,toronto,43.690685,-79.41174,America/Toronto,22.1,12.2,0.0,17.1,toronto_weather_2026-04-12T17-07-49.json,9.900000000000002
2025-08-28,barrie,44.393673,-79.66312,America/Toronto,17.5,11.4,4.1,18.5,barrie_weather_2026-04-12T17-07-49.json,6.1
2025-08-28,oshawa,43.90158,-79.09091,America/Toronto,17.6,12.6,9.4,18.8,oshawa_weather_2026-04-12T17-07-49.json,5.000000000000002
2025-08-28,toronto,43.690685,-79.41174,America/Toronto,18.0,13.1,8.6,15.0,toronto_weather_2026-04-12T17-07-49.json,4.9
2025-08-29,barrie,44.393673,-79.66312,America/Toronto,15.6,9.0,0.0,16.5,barrie_weather_2026-04-12T17-07-49.json,6.6
2025-08-29,oshawa,43.90158,-79.09091,America/Toronto,16.9,10.6,0.0,16.9,oshawa_weather_2026-04-12T17-07-49.json,6.299999999999999
2025-08-29,toronto,43.690685,-79.41174,America/Toronto,17.7,10.4,0.0,15.9,toronto_weather_2026-04-12T17-07-49.json,7.299999999999999
2025-08-30,barrie,44.393673,-79.66312,America/Toronto,18.5,9.1,0.0,18.4,barrie_weather_2026-04-12T17-07-49.json,9.4
2025-08-30,oshawa,43.90158,-79.09091,America/Toronto,20.0,9.7,0.0,16.4,oshawa_weather_2026-04-12T17-07-49.json,10.3
2025-08-30,toronto,43.690685,-79.41174,America/Toronto,21.2,10.9,0.0,13.4,toronto_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-08-31,barrie,44.393673,-79.66312,America/Toronto,21.9,9.7,0.0,10.2,barrie_weather_2026-04-12T17-07-49.json,12.2
2025-08-31,oshawa,43.90158,-79.09091,America/Toronto,22.0,10.9,0.0,12.9,oshawa_weather_2026-04-12T17-07-49.json,11.1
2025-08-31,toronto,43.690685,-79.41174,America/Toronto,21.9,11.6,0.0,11.2,toronto_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-09-01,barrie,44.393673,-79.66312,America/Toronto,23.1,11.1,0.0,10.2,barrie_weather_2026-04-12T17-07-49.json,12.000000000000002
2025-09-01,oshawa,43.90158,-79.09091,America/Toronto,23.1,12.4,0.0,10.9,oshawa_weather_2026-04-12T17-07-49.json,10.700000000000001
2025-09-01,toronto,43.690685,-79.41174,America/Toronto,23.3,13.8,0.0,10.1,toronto_weather_2026-04-12T17-07-49.json,9.5
2025-09-02,barrie,44.393673,-79.66312,America/Toronto,24.0,11.3,0.0,12.4,barrie_weather_2026-04-12T17-07-49.json,12.7
2025-09-02,oshawa,43.90158,-79.09091,America/Toronto,22.9,13.2,0.2,11.1,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-09-02,toronto,43.690685,-79.41174,America/Toronto,23.5,16.5,0.0,10.9,toronto_weather_2026-04-12T17-07-49.json,7.0
2025-09-03,barrie,44.393673,-79.66312,America/Toronto,25.6,13.6,0.0,23.1,barrie_weather_2026-04-12T17-07-49.json,12.000000000000002
2025-09-03,oshawa,43.90158,-79.09091,America/Toronto,23.5,13.9,0.0,14.9,oshawa_weather_2026-04-12T17-07-49.json,9.6
2025-09-03,toronto,43.690685,-79.41174,America/Toronto,25.0,16.2,0.0,17.9,toronto_weather_2026-04-12T17-07-49.json,8.8
2025-09-04,barrie,44.393673,-79.66312,America/Toronto,18.5,10.5,21.9,17.6,barrie_weather_2026-04-12T17-07-49.json,8.0
2025-09-04,oshawa,43.90158,-79.09091,America/Toronto,19.9,10.1,16.2,20.0,oshawa_weather_2026-04-12T17-07-49.json,9.799999999999999
2025-09-04,toronto,43.690685,-79.41174,America/Toronto,20.0,12.2,13.6,20.1,toronto_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-09-05,barrie,44.393673,-79.66312,America/Toronto,19.6,9.9,2.4,29.0,barrie_weather_2026-04-12T17-07-49.json,9.700000000000001
2025-09-05,oshawa,43.90158,-79.09091,America/Toronto,20.6,8.9,0.8,29.3,oshawa_weather_2026-04-12T17-07-49.json,11.700000000000001
2025-09-05,toronto,43.690685,-79.41174,America/Toronto,21.0,11.8,2.6,29.7,toronto_weather_2026-04-12T17-07-49.json,9.2
2025-09-06,barrie,44.393673,-79.66312,America/Toronto,17.1,9.8,0.0,21.5,barrie_weather_2026-04-12T17-07-49.json,7.300000000000001
2025-09-06,oshawa,43.90158,-79.09091,America/Toronto,18.6,9.3,0.0,17.1,oshawa_weather_2026-04-12T17-07-49.json,9.3
2025-09-06,toronto,43.690685,-79.41174,America/Toronto,19.1,12.2,0.0,15.4,toronto_weather_2026-04-12T17-07-49.json,6.900000000000002
2025-09-07,barrie,44.393673,-79.66312,America/Toronto,15.4,9.9,0.9,21.1,barrie_weather_2026-04-12T17-07-49.json,5.5
2025-09-07,oshawa,43.90158,-79.09091,America/Toronto,16.8,10.1,0.5,19.5,oshawa_weather_2026-04-12T17-07-49.json,6.700000000000001
2025-09-07,toronto,43.690685,-79.41174,America/Toronto,17.6,11.1,0.4,19.4,toronto_weather_2026-04-12T17-07-49.json,6.500000000000002
2025-09-08,barrie,44.393673,-79.66312,America/Toronto,15.9,8.2,0.0,17.8,barrie_weather_2026-04-12T17-07-49.json,7.700000000000001
2025-09-08,oshawa,43.90158,-79.09091,America/Toronto,17.9,8.4,0.0,12.4,oshawa_weather_2026-04-12T17-07-49.json,9.499999999999998
2025-09-08,toronto,43.690685,-79.41174,America/Toronto,19.4,9.4,0.0,9.9,toronto_weather_2026-04-12T17-07-49.json,9.999999999999998
2025-09-09,barrie,44.393673,-79.66312,America/Toronto,21.5,9.3,0.0,15.8,barrie_weather_2026-04-12T17-07-49.json,12.2
2025-09-09,oshawa,43.90158,-79.09091,America/Toronto,19.5,10.0,0.0,10.6,oshawa_weather_2026-04-12T17-07-49.json,9.5
2025-09-09,toronto,43.690685,-79.41174,America/Toronto,20.0,12.0,0.0,9.7,toronto_weather_2026-04-12T17-07-49.json,8.0
2025-09-10,barrie,44.393673,-79.66312,America/Toronto,22.4,10.4,0.0,9.5,barrie_weather_2026-04-12T17-07-49.json,11.999999999999998
2025-09-10,oshawa,43.90158,-79.09091,America/Toronto,22.0,12.4,0.0,9.5,oshawa_weather_2026-04-12T17-07-49.json,9.6
2025-09-10,toronto,43.690685,-79.41174,America/Toronto,22.4,14.2,0.0,9.6,toronto_weather_2026-04-12T17-07-49.json,8.2
2025-09-11,barrie,44.393673,-79.66312,America/Toronto,22.5,10.1,0.2,12.1,barrie_weather_2026-04-12T17-07-49.json,12.4
2025-09-11,oshawa,43.90158,-79.09091,America/Toronto,23.7,12.6,0.0,12.2,oshawa_weather_2026-04-12T17-07-49.json,11.1
2025-09-11,toronto,43.690685,-79.41174,America/Toronto,24.3,14.4,0.0,11.7,toronto_weather_2026-04-12T17-07-49.json,9.9
2025-09-12,barrie,44.393673,-79.66312,America/Toronto,21.7,12.0,0.0,9.9,barrie_weather_2026-04-12T17-07-49.json,9.7
2025-09-12,oshawa,43.90158,-79.09091,America/Toronto,20.9,11.6,0.0,11.1,oshawa_weather_2026-04-12T17-07-49.json,9.299999999999999
2025-09-12,toronto,43.690685,-79.41174,America/Toronto,21.5,14.6,0.0,11.3,toronto_weather_2026-04-12T17-07-49.json,6.9
2025-09-13,barrie,44.393673,-79.66312,America/Toronto,23.2,14.1,0.5,15.0,barrie_weather_2026-04-12T17-07-49.json,9.1
2025-09-13,oshawa,43.90158,-79.09091,America/Toronto,23.2,13.5,0.7,12.2,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-09-13,toronto,43.690685,-79.41174,America/Toronto,22.1,15.1,0.3,13.0,toronto_weather_2026-04-12T17-07-49.json,7.000000000000002
2025-09-14,barrie,44.393673,-79.66312,America/Toronto,23.9,14.5,0.2,11.3,barrie_weather_2026-04-12T17-07-49.json,9.399999999999999
2025-09-14,oshawa,43.90158,-79.09091,America/Toronto,24.5,14.8,0.1,12.1,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-09-14,toronto,43.690685,-79.41174,America/Toronto,23.9,15.8,0.6,7.5,toronto_weather_2026-04-12T17-07-49.json,8.099999999999998
2025-09-15,barrie,44.393673,-79.66312,America/Toronto,23.6,13.6,0.0,10.6,barrie_weather_2026-04-12T17-07-49.json,10.000000000000002
2025-09-15,oshawa,43.90158,-79.09091,America/Toronto,22.2,12.1,0.0,8.4,oshawa_weather_2026-04-12T17-07-49.json,10.1
2025-09-15,toronto,43.690685,-79.41174,America/Toronto,22.0,15.8,0.0,10.2,toronto_weather_2026-04-12T17-07-49.json,6.199999999999999
2025-09-16,barrie,44.393673,-79.66312,America/Toronto,24.2,13.8,0.0,9.2,barrie_weather_2026-04-12T17-07-49.json,10.399999999999999
2025-09-16,oshawa,43.90158,-79.09091,America/Toronto,22.6,11.8,0.0,9.6,oshawa_weather_2026-04-12T17-07-49.json,10.8
2025-09-16,toronto,43.690685,-79.41174,America/Toronto,23.0,14.8,0.0,11.5,toronto_weather_2026-04-12T17-07-49.json,8.2
2025-09-17,barrie,44.393673,-79.66312,America/Toronto,25.0,12.2,0.0,7.5,barrie_weather_2026-04-12T17-07-49.json,12.8
2025-09-17,oshawa,43.90158,-79.09091,America/Toronto,23.1,11.9,0.0,7.4,oshawa_weather_2026-04-12T17-07-49.json,11.200000000000001
2025-09-17,toronto,43.690685,-79.41174,America/Toronto,23.4,14.4,0.0,7.4,toronto_weather_2026-04-12T17-07-49.json,8.999999999999998
2025-09-18,barrie,44.393673,-79.66312,America/Toronto,23.1,12.9,0.0,19.7,barrie_weather_2026-04-12T17-07-49.json,10.200000000000001
2025-09-18,oshawa,43.90158,-79.09091,America/Toronto,27.3,12.6,0.3,18.9,oshawa_weather_2026-04-12T17-07-49.json,14.700000000000001
2025-09-18,toronto,43.690685,-79.41174,America/Toronto,26.4,14.9,0.1,17.5,toronto_weather_2026-04-12T17-07-49.json,11.499999999999998
2025-09-19,barrie,44.393673,-79.66312,America/Toronto,20.2,9.9,0.0,13.7,barrie_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-09-19,oshawa,43.90158,-79.09091,America/Toronto,21.0,11.2,0.0,12.8,oshawa_weather_2026-04-12T17-07-49.json,9.8
2025-09-19,toronto,43.690685,-79.41174,America/Toronto,20.5,13.6,0.0,13.3,toronto_weather_2026-04-12T17-07-49.json,6.9
2025-09-20,barrie,44.393673,-79.66312,America/Toronto,19.0,9.6,0.0,14.8,barrie_weather_2026-04-12T17-07-49.json,9.4
2025-09-20,oshawa,43.90158,-79.09091,America/Toronto,17.2,8.8,0.0,14.7,oshawa_weather_2026-04-12T17-07-49.json,8.399999999999999
2025-09-20,toronto,43.690685,-79.41174,America/Toronto,17.0,12.2,0.0,17.0,toronto_weather_2026-04-12T17-07-49.json,4.800000000000001
2025-09-21,barrie,44.393673,-79.66312,America/Toronto,26.0,11.3,1.5,16.3,barrie_weather_2026-04-12T17-07-49.json,14.7
2025-09-21,oshawa,43.90158,-79.09091,America/Toronto,23.0,12.1,5.3,15.4,oshawa_weather_2026-04-12T17-07-49.json,10.9
2025-09-21,toronto,43.690685,-79.41174,America/Toronto,22.4,14.7,2.8,17.8,toronto_weather_2026-04-12T17-07-49.json,7.699999999999999
2025-09-22,barrie,44.393673,-79.66312,America/Toronto,23.2,15.7,11.4,15.8,barrie_weather_2026-04-12T17-07-49.json,7.5
2025-09-22,oshawa,43.90158,-79.09091,America/Toronto,23.9,16.9,5.6,12.9,oshawa_weather_2026-04-12T17-07-49.json,7.0
2025-09-22,toronto,43.690685,-79.41174,America/Toronto,23.7,18.3,3.0,16.8,toronto_weather_2026-04-12T17-07-49.json,5.399999999999999
2025-09-23,barrie,44.393673,-79.66312,America/Toronto,23.4,15.2,7.6,8.9,barrie_weather_2026-04-12T17-07-49.json,8.2
2025-09-23,oshawa,43.90158,-79.09091,America/Toronto,24.1,16.3,10.1,8.3,oshawa_weather_2026-04-12T17-07-49.json,7.800000000000001
2025-09-23,toronto,43.690685,-79.41174,America/Toronto,23.5,18.5,5.7,9.7,toronto_weather_2026-04-12T17-07-49.json,5.0
2025-09-24,barrie,44.393673,-79.66312,America/Toronto,18.8,15.8,8.6,11.5,barrie_weather_2026-04-12T17-07-49.json,3.0
2025-09-24,oshawa,43.90158,-79.09091,America/Toronto,22.0,16.6,6.9,13.7,oshawa_weather_2026-04-12T17-07-49.json,5.399999999999999
2025-09-24,toronto,43.690685,-79.41174,America/Toronto,20.8,18.0,4.9,15.6,toronto_weather_2026-04-12T17-07-49.json,2.8000000000000007
2025-09-25,barrie,44.393673,-79.66312,America/Toronto,20.4,15.9,1.5,13.2,barrie_weather_2026-04-12T17-07-49.json,4.499999999999998
2025-09-25,oshawa,43.90158,-79.09091,America/Toronto,20.5,16.1,8.2,13.3,oshawa_weather_2026-04-12T17-07-49.json,4.399999999999999
2025-09-25,toronto,43.690685,-79.41174,America/Toronto,21.3,17.3,2.6,15.9,toronto_weather_2026-04-12T17-07-49.json,4.0
2025-09-26,barrie,44.393673,-79.66312,America/Toronto,21.5,13.8,0.2,17.8,barrie_weather_2026-04-12T17-07-49.json,7.699999999999999
2025-09-26,oshawa,43.90158,-79.09091,America/Toronto,22.5,14.1,0.0,16.1,oshawa_weather_2026-04-12T17-07-49.json,8.4
2025-09-26,toronto,43.690685,-79.41174,America/Toronto,22.2,15.1,0.0,11.3,toronto_weather_2026-04-12T17-07-49.json,7.1
2025-09-27,barrie,44.393673,-79.66312,America/Toronto,24.2,13.4,1.3,15.1,barrie_weather_2026-04-12T17-07-49.json,10.799999999999999
2025-09-27,oshawa,43.90158,-79.09091,America/Toronto,21.8,14.6,0.3,12.0,oshawa_weather_2026-04-12T17-07-49.json,7.200000000000001
2025-09-27,toronto,43.690685,-79.41174,America/Toronto,22.1,16.0,0.0,15.7,toronto_weather_2026-04-12T17-07-49.json,6.100000000000001
2025-09-28,barrie,44.393673,-79.66312,America/Toronto,20.0,13.8,0.0,16.1,barrie_weather_2026-04-12T17-07-49.json,6.199999999999999
2025-09-28,oshawa,43.90158,-79.09091,America/Toronto,22.2,14.9,0.0,17.7,oshawa_weather_2026-04-12T17-07-49.json,7.299999999999999
2025-09-28,toronto,43.690685,-79.41174,America/Toronto,22.8,15.4,0.0,13.2,toronto_weather_2026-04-12T17-07-49.json,7.4
2025-09-29,barrie,44.393673,-79.66312,America/Toronto,23.2,11.4,0.0,8.2,barrie_weather_2026-04-12T17-07-49.json,11.799999999999999
2025-09-29,oshawa,43.90158,-79.09091,America/Toronto,23.0,9.4,0.0,14.4,oshawa_weather_2026-04-12T17-07-49.json,13.6
2025-09-29,toronto,43.690685,-79.41174,America/Toronto,22.2,11.9,0.0,7.6,toronto_weather_2026-04-12T17-07-49.json,10.299999999999999
2025-09-30,barrie,44.393673,-79.66312,America/Toronto,20.2,11.3,0.0,16.6,barrie_weather_2026-04-12T17-07-49.json,8.899999999999999
2025-09-30,oshawa,43.90158,-79.09091,America/Toronto,21.5,12.9,0.0,15.5,oshawa_weather_2026-04-12T17-07-49.json,8.6
2025-09-30,toronto,43.690685,-79.41174,America/Toronto,20.4,13.8,0.0,13.7,toronto_weather_2026-04-12T17-07-49.json,6.599999999999998
2025-10-01,barrie,44.393673,-79.66312,America/Toronto,17.1,8.6,0.0,16.3,barrie_weather_2026-04-12T17-07-49.json,8.500000000000002
2025-10-01,oshawa,43.90158,-79.09091,America/Toronto,17.5,7.8,0.0,14.7,oshawa_weather_2026-04-12T17-07-49.json,9.7
2025-10-01,toronto,43.690685,-79.41174,America/Toronto,16.7,9.7,0.0,15.2,toronto_weather_2026-04-12T17-07-49.json,7.0
2025-10-02,barrie,44.393673,-79.66312,America/Toronto,19.0,8.5,0.0,12.6,barrie_weather_2026-04-12T17-07-49.json,10.5
2025-10-02,oshawa,43.90158,-79.09091,America/Toronto,17.8,7.4,0.0,12.7,oshawa_weather_2026-04-12T17-07-49.json,10.4
2025-10-02,toronto,43.690685,-79.41174,America/Toronto,17.4,9.6,0.0,11.9,toronto_weather_2026-04-12T17-07-49.json,7.799999999999999
2025-10-03,barrie,44.393673,-79.66312,America/Toronto,25.0,8.8,0.0,10.5,barrie_weather_2026-04-12T17-07-49.json,16.2
2025-10-03,oshawa,43.90158,-79.09091,America/Toronto,21.9,6.8,0.0,8.5,oshawa_weather_2026-04-12T17-07-49.json,15.099999999999998
2025-10-03,toronto,43.690685,-79.41174,America/Toronto,21.4,8.2,0.0,6.5,toronto_weather_2026-04-12T17-07-49.json,13.2
2025-10-04,barrie,44.393673,-79.66312,America/Toronto,28.2,12.9,0.0,14.8,barrie_weather_2026-04-12T17-07-49.json,15.299999999999999
2025-10-04,oshawa,43.90158,-79.09091,America/Toronto,24.0,11.4,0.0,9.8,oshawa_weather_2026-04-12T17-07-49.json,12.6
